hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
Bt1,NA,B,NA,1,27,28,38,96,114,135,NA,86,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,0,4,7,0,0.2,1,0,0.3,1,0,0.5,1,0,1.3,3,0,1.7,3,58,65,72.5,NA,NA,NA,NA,NA,NA,27,31,35,0,0,0,0,0.25,0.5,NA,NA,NA,1.38,1.45,1.48,NA,NA,NA,1.57,1.64,1.72,NA,4.23,9.17,14.11,0.18,0.19,0.22,NA,NA,NA,30.2,31.9,33.5,15.7,18.3,20.9,42,43,45,3.2,4.2,5.9,37,41,46,19,22,25,17,22,27,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,18.6,23.3,26.7,NA,NA,NA,9.3,20.7,25.3,4.5,5.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497502,51117943
C,NA,C,NA,NA,135,140,150,152,152,152,NA,12,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,100,100,93,98,100,0,4,7,0,0,1,0,0,1,0,0.1,1,0,1.1,3,0,2.8,3,65,72,80,NA,NA,NA,NA,NA,NA,20,24,28,0,0,0,0,0.25,0.5,NA,NA,NA,1.33,1.35,1.41,NA,NA,NA,1.46,1.48,1.51,NA,4.23,9.17,14.11,0.2,0.21,0.22,NA,NA,NA,26.5,28.5,30.2,10.8,13.3,15.7,44,46,47,2.1,3,3.8,30,34,39,13,16,19,11,15,20,0.49,0.49,0,0,15,0,0,0,0,0,0,0,1,2,14.2,18.5,21.9,NA,NA,NA,11.2,17.7,60.9,5.6,6.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497502,51117944
Bt2,NA,B,NA,2,96,114,135,135,140,150,NA,26,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,100,100,92,98,100,0,4,7,0,0,1,0,0,1,0,0.1,1,0,1.1,3,0,2.8,3,63.5,72,80,NA,NA,NA,NA,NA,NA,20,24,30,0,0,0,0,0.25,0.5,NA,NA,NA,1.35,1.42,1.47,NA,NA,NA,1.48,1.55,1.6,NA,4.23,9.17,14.11,0.2,0.21,0.22,NA,NA,NA,27,29,31.5,11.4,14,17.7,42,44,46,2.1,3,4.1,30,34,41,13,16,21,10,15,22,0.49,0.49,0,0,0,0,0,0,0,0,0,0,1,2,14.2,18.5,23.3,NA,NA,NA,9.7,16.5,23.3,5.6,6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,5.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497502,51117945
Ap,NA,A,NA,NA,0,0,0,18,20,25,NA,20,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.4,2,0,1.2,2,1,1.7,3,66,78,80,NA,NA,NA,NA,NA,NA,15,18,27,0,0,0,2,2.5,3,NA,NA,NA,1.37,1.42,1.46,NA,NA,NA,1.45,1.5,1.57,NA,4.23,9.17,14.11,0.21,0.22,0.24,NA,NA,NA,26.8,28.7,32.4,11.2,13.5,19.1,41,42,44,1.4,1.9,3.5,30,34,43,9,12,19,7,12,21,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,13.2,15.6,22.2,NA,NA,NA,11.5,14.9,22.1,5.6,6.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497503,51117946
Bt,NA,B,NA,NA,33,41,48,61,79,120,NA,38,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.6,2,0,1.3,2,1,1.4,3,48.5,57,65,NA,NA,NA,NA,NA,NA,35,39,45,0,0,0,0,0.25,0.5,NA,NA,NA,1.4,1.42,1.45,NA,NA,NA,1.71,1.73,1.81,NA,1.41,2.82,4.23,0.11,0.16,0.2,NA,NA,NA,32.9,34.3,36.2,19.9,22.5,26.1,43,44,45,5.4,6.8,8.4,45,50,56,25,29,33,24,31,37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,23.5,28.1,32.5,NA,NA,NA,18.5,26.8,32.3,5.1,5.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.5,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497503,51117947
Btg,NA,B,NA,NA,61,79,120,125,135,180,NA,56,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.6,2,0,1.3,2,1,1.4,3,58,65,73,NA,NA,NA,NA,NA,NA,25,31,35,0,0,0,0,0.25,0.5,NA,NA,NA,1.42,1.44,1.46,NA,NA,NA,1.6,1.62,1.71,NA,4.23,9.17,14.11,0.16,0.18,0.2,NA,NA,NA,29.3,31.8,33.4,14.4,18.2,20.8,42,43,44,2.8,4.1,5.9,35,41,46,17,21,25,15,21,27,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,17.6,23.1,26.2,NA,NA,NA,15.9,22.3,26,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,5.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497503,51117948
Cg,NA,C,NA,NA,125,135,180,200,200,200,NA,65,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.5,1,0,0.6,2,0,1.3,2,1,1.3,3,66,74,82,NA,NA,NA,NA,NA,NA,15,22,27,0,0,0,0,0.25,0.5,NA,NA,NA,1.36,1.37,1.37,NA,NA,NA,1.46,1.47,1.51,NA,4.23,9.17,14.11,0.2,0.21,0.22,NA,NA,NA,24.1,27.8,30,8.2,12.4,15.4,46,46,46,1.3,2.4,3.4,25,32,38,9,14,19,6,13,20,0.49,0.49,0,0,15,0,0,0,0,0,0,0,1,2,11.3,17.2,21,NA,NA,NA,11,16.9,60,6.1,7.3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.9,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497503,51117949
E,NA,E,NA,NA,18,20,25,33,41,48,NA,21,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.5,1,0,0.6,2,0,1.3,2,1,1.3,3,66.4,73,85,NA,NA,NA,NA,NA,NA,15,23,27,0,0,0,0,0.5,1,NA,NA,NA,1.44,1.46,1.47,NA,NA,NA,1.56,1.58,1.62,NA,1.41,2.82,4.23,0.2,0.21,0.22,NA,NA,NA,24.6,29.1,31.1,8.8,14.1,17.1,42,42,43,1.3,2.7,3.5,25,34,39,9,15,19,6,14,20,0.49,0.49,0,0,0,0,0,0,0,0,0,0,1,2,11.3,18.3,21.5,NA,NA,NA,5.3,16.3,20.1,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,5.5,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497503,51117950
Btg,NA,B,NA,NA,33,41,56,107,117,150,NA,76,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.6,1,0,1.3,3,0,1.4,3,48,57,66,NA,NA,NA,NA,NA,NA,34,39,45,0,0,0,0,0.25,0.5,NA,NA,NA,1.4,1.42,1.45,NA,NA,NA,1.71,1.73,1.81,NA,0.42,0.92,1.41,0.11,0.17,0.22,NA,NA,NA,32.5,34.3,36.2,19.3,22.5,26.1,43,44,45,4.5,6.8,8.4,43,50,56,24,28,33,23,30,37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,22.9,28.1,32.5,NA,NA,NA,20.2,25.5,40.5,5.6,5.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,9.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497504,51117951
Cg,NA,C,NA,NA,107,117,150,152,152,152,NA,35,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,100,100,92,97,100,0,4,7,0,0,1,0,0.1,1,0,0.3,1,0,1.2,3,0,2.4,3,58,65,74,NA,NA,NA,NA,NA,NA,25,31,35,0,0,0,0,0.25,0.5,NA,NA,NA,1.4,1.5,1.6,NA,NA,NA,1.59,1.69,1.78,NA,1.41,2.82,4.23,0.2,0.21,0.22,NA,NA,NA,29.7,32.3,33.9,15,18.9,21.6,37,41,45,2.8,4.1,5.9,35,41,46,17,22,25,15,22,27,0.49,0.49,0,0,0,0,0,0,0,0,0,0,1,2,17.6,23.1,26.2,NA,NA,NA,17.3,22.8,34.2,6.1,6.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,5.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497504,51117952
Ap,NA,A,NA,NA,0,0,0,18,23,23,NA,23,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,93,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.4,1,0,1.2,3,0,1.7,3,66,73,74,NA,NA,NA,NA,NA,NA,19,23,27,0,0,0,2,2.5,3,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.37,1.47,1.5,NA,4.23,9.17,14.11,0.22,0.23,0.24,NA,NA,NA,28.1,30.1,31.8,12.8,15.5,18.2,41,45,49,2.1,2.8,3.5,32,38,43,11,16,19,10,16,21,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,16.2,19.3,22.2,NA,NA,NA,14.2,17.4,22.1,5.6,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,7,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497504,51117953
Eg,NA,E,NA,NA,18,23,23,33,41,56,NA,18,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,0,4,7,0,0.3,1,0,0.5,1,0,0.6,1,0,1.3,3,0,1.3,3,71,78,85,NA,NA,NA,NA,NA,NA,15,18,25,0,0,0,0,0.5,1,NA,NA,NA,1.43,1.46,1.48,NA,NA,NA,1.51,1.54,1.6,NA,1.41,2.82,4.23,0.18,0.19,0.2,NA,NA,NA,24.6,26.8,30.4,8.8,11.2,15.9,42,42,43,1.3,1.8,3.1,25,29,37,9,12,17,6,10,17,0.55,0.55,0,0,0,0,0,0,0,0,0,0,1,2,11.3,14.8,20.1,NA,NA,NA,8.8,13.3,18.4,5.6,6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,5.3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497504,51117954
Cg,NA,C,NA,NA,102,124,151,152,152,152,NA,28,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,0,4,7,0,0.2,1,0,0.4,1,0,1,1,0,1.3,3,0,1.1,3,60,65,72.5,NA,NA,NA,NA,NA,NA,25,31,33,0,0,0,0,0.25,0.5,NA,NA,NA,1.36,1.43,1.5,NA,NA,NA,1.54,1.61,1.64,NA,1.41,2.82,4.23,0.18,0.2,0.22,NA,NA,NA,29.3,31.8,32.6,14.3,18,19.5,41,44,46,2.8,4.1,4.6,35,41,44,17,21,23,15,21,25,0.43,0.43,0,0,25,0,0,0,0,0,0,0,1,2,17.6,23.1,24.9,NA,NA,NA,17.4,20.1,63.9,6.1,7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497445,51117781
Ap,NA,A,NA,NA,0,0,0,25,41,61,NA,41,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,0,4,7,0,0.2,1,0,0.4,1,0,1,1,0,1.3,3,0,1.1,3,58,65,72.5,NA,NA,NA,NA,NA,NA,27,31,35,0,0,0,3,4.5,6,NA,NA,NA,1.25,1.31,1.37,NA,NA,NA,1.43,1.49,1.57,NA,4.23,9.17,14.11,0.15,0.16,0.18,NA,NA,NA,31.5,33.7,35.7,17.7,21.4,25.1,43,45,48,3.5,4.4,6.3,43,50,58,19,21,24,19,24,30,0.28,0.28,0,0,0,0,0,0,0,0,0,0,1,2,22.2,25.4,28.5,NA,NA,NA,18.3,23.4,27.9,5.6,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,6,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497445,51117782
Btg,NA,B,NA,NA,25,41,61,102,124,151,NA,83,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,0,4,7,0,0.2,1,0,0.4,1,0,1,1,0,1.3,3,0,1.1,3,51,57,64,NA,NA,NA,NA,NA,NA,35,39,42,0,0,0,0.5,1,2,NA,NA,NA,1.37,1.38,1.45,NA,NA,NA,1.68,1.69,1.73,NA,1.41,2.82,4.23,0.15,0.16,0.18,NA,NA,NA,32.9,34.4,35.9,19.9,22.7,25.5,42,45,45,5.9,7,7.9,46,51,56,25,28,30,25,30,35,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,26.2,29.4,32.1,NA,NA,NA,24.6,27.7,32,5.6,6.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497445,51117783
Ap,NA,A,NA,NA,0,0,0,25,30,33,NA,30,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,91,96,100,1.7,5,7,0,0.3,1,0.1,0.5,2,0.1,0.5,2,0.5,1.6,2,1,2.1,3,66,70,78.6,NA,NA,NA,NA,NA,NA,15,25,27,0,0,0,3,3.5,4,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.38,1.48,1.5,NA,4.23,9.17,14.11,0.22,0.23,0.24,NA,NA,NA,27.4,31.6,32.6,11.9,17.8,19.4,41,45,48,1.5,3.2,3.6,32,42,45,9,17,18,8,18,21,0.32,0.32,0,0,0,0,0,0,0,0,0,0,1,2,13.4,20.9,22.5,NA,NA,NA,10.4,18.8,22.2,5.6,6.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,6.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497446,51117784
AE,NA,AE,NA,NA,25,30,33,40,43,49,NA,13,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,91,96,100,1.7,5,7,0,0.3,1,0.1,0.5,2,0.1,0.5,2,0.5,1.6,2,1,2.1,3.5,66,70,78.6,NA,NA,NA,NA,NA,NA,15,25,27,0,0,0,1.5,2,3,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.38,1.48,1.5,NA,4.23,9.17,14.11,0.22,0.23,0.24,NA,NA,NA,25.8,30.4,31.8,10,15.9,18.2,41,45,49,1.4,3.1,3.5,29,39,44,10,17,19,8,17,21,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,13.1,20.5,22.2,NA,NA,NA,10.5,18.9,22.1,5.6,6.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,6.2,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497446,51117785
Bt,NA,B,NA,NA,40,43,49,60,69,74,NA,26,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,93,96,100,1.7,5,7,0,0.3,1,0.1,0.5,2,0.1,0.5,2,0.5,1.6,2,1,2.1,3,50.4,58,63.3,NA,NA,NA,NA,NA,NA,35,37,45,0,0,0,0.5,1,1.5,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,1.59,1.69,1.79,NA,1.41,2.82,4.23,0.15,0.16,0.18,NA,NA,NA,33,34,36.6,20.2,21.9,26.9,40,43,47,5.9,6.5,8.6,46,49,58,25,26,33,25,27,38,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,26.2,28.1,33.8,NA,NA,NA,24.6,26.2,33.6,5.6,5.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497446,51117786
Btg1,NA,B,NA,1,60,69,74,100,104,150,NA,35,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,92,96,100,1.7,5,7,0,0.3,1,0.1,0.5,2,0.1,0.5,2,0.5,1.6,2,1,2.1,3.2,58,64,70.6,NA,NA,NA,NA,NA,NA,27,31,35,0,0,0,0.1,0.3,0.5,NA,NA,NA,1.35,1.45,1.55,NA,NA,NA,1.54,1.64,1.72,NA,4.23,9.17,14.11,0.18,0.19,0.21,NA,NA,NA,30.3,31.9,33.5,15.8,18.4,20.9,38,42,46,3.3,4.1,5.9,37,41,46,19,22,25,17,22,27,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,19.9,23.2,26.2,NA,NA,NA,18.2,22.5,26.1,5.6,6.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,5.9,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497446,51117787
Btg2,NA,B,NA,2,100,104,150,152,152,152,NA,48,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,96,100,1.7,5,7,0,0.3,1,0.1,0.5,2,0.1,0.5,2,0.5,1.6,2,1,2.1,3,63,70,78,NA,NA,NA,NA,NA,NA,20,25,30,0,0,0,0,0.25,0.5,NA,NA,NA,1.44,1.46,1.48,NA,NA,NA,1.58,1.6,1.64,NA,4.23,9.17,14.11,0.16,0.19,0.21,NA,NA,NA,27.2,29.7,31.8,11.7,14.9,18.2,41,42,43,2,3,4,30,35,41,13,17,21,10,16,22,0.49,0.49,0,0,0,0,0,0,0,0,0,0,1,2,14.5,19.2,23,NA,NA,NA,12.7,19.1,23,5.6,7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497446,51117788
Ap,NA,A,NA,NA,0,0,0,18,23,23,NA,23,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,93,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.4,1,0,1.2,3,0,1.7,3,66,73,74,NA,NA,NA,NA,NA,NA,19,23,27,0,0,0,2,2.5,3,NA,NA,NA,1.25,1.35,1.45,NA,NA,NA,1.37,1.47,1.5,NA,4.23,9.17,14.11,0.22,0.23,0.24,NA,NA,NA,28.1,30.1,31.8,12.8,15.5,18.2,41,45,49,2.1,2.8,3.5,32,38,43,11,16,19,10,16,21,0.43,0.43,0,0,0,0,0,0,0,0,0,0,1,2,16.2,19.3,22.2,NA,NA,NA,14.2,17.4,22.1,5.6,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,7,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497447,51117789
Eg,NA,E,NA,NA,18,23,23,33,41,56,NA,18,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,93,97,100,0,4,7,0,0.3,1,0,0.5,1,0,0.6,1,0,1.3,3,0,1.3,3,71,78,85,NA,NA,NA,NA,NA,NA,15,18,25,0,0,0,0,0.5,1,NA,NA,NA,1.43,1.46,1.48,NA,NA,NA,1.51,1.54,1.6,NA,1.41,2.82,4.23,0.18,0.19,0.2,NA,NA,NA,24.6,26.8,30.4,8.8,11.2,15.9,42,42,43,1.3,1.8,3.1,25,29,37,9,12,17,6,10,17,0.55,0.55,0,0,0,0,0,0,0,0,0,0,1,2,11.3,14.8,20.1,NA,NA,NA,8.8,13.3,18.4,5.6,6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,5.3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497447,51117790
Btg,NA,B,NA,NA,33,41,56,107,117,150,NA,76,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,97,100,0,4,7,0,0.3,1,0,0.4,1,0,0.6,1,0,1.3,3,0,1.4,3,48,57,66,NA,NA,NA,NA,NA,NA,34,39,45,0,0,0,0,0.25,0.5,NA,NA,NA,1.4,1.42,1.45,NA,NA,NA,1.71,1.73,1.81,NA,0.42,0.92,1.41,0.11,0.17,0.22,NA,NA,NA,32.5,34.3,36.2,19.3,22.5,26.1,43,44,45,4.5,6.8,8.4,43,50,56,24,28,33,23,30,37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1,2,22.9,28.1,32.5,NA,NA,NA,20.2,25.5,40.5,5.6,5.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,9.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497447,51117791
Cg,NA,C,NA,NA,107,117,150,152,152,152,NA,35,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,100,100,92,97,100,0,4,7,0,0,1,0,0.1,1,0,0.3,1,0,1.2,3,0,2.4,3,58,65,74,NA,NA,NA,NA,NA,NA,25,31,35,0,0,0,0,0.25,0.5,NA,NA,NA,1.4,1.5,1.6,NA,NA,NA,1.59,1.69,1.78,NA,1.41,2.82,4.23,0.2,0.21,0.22,NA,NA,NA,29.7,32.3,33.9,15,18.9,21.6,37,41,45,2.8,4.1,5.9,35,41,46,17,22,25,15,22,27,0.49,0.49,0,0,0,0,0,0,0,0,0,0,1,2,17.6,23.1,26.2,NA,NA,NA,17.3,22.8,34.2,6.1,6.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,5.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17497447,51117792
