cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17483836,1404,URB/REC - Camp Areas,0,1404,URB/REC - Camp Areas,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587144
17483836,1404,URB/REC - Camp Areas,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587145
17483836,1404,URB/REC - Camp Areas,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1553587146
17483836,1404,URB/REC - Camp Areas,3,10624,"Percolation & Taxon Modification  to 40""",1,0,Ksat not restrictive,0.215,Slow water movement,0.215,Slow water movement,0.843,Slow water movement,0,0,0,1553587147
17483836,1404,URB/REC - Camp Areas,4,23660,Dust PM10 and PM2.5 Generation,1,0.051,Dusty,0.051,Dusty,0.051,Dusty,0.051,Dusty,0,0,0,1553587148
17483836,10018,URB/REC - Off-Road Motorcycle Trails,0,10018,URB/REC - Off-Road Motorcycle Trails,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587149
17483836,10018,URB/REC - Off-Road Motorcycle Trails,1,414,"Wet, Ground Water Near the Surface (30 - 60cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587150
17483836,10018,URB/REC - Off-Road Motorcycle Trails,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1553587151
17483836,10018,URB/REC - Off-Road Motorcycle Trails,3,23660,Dust PM10 and PM2.5 Generation,1,0.051,Dusty,0.051,Dusty,0.051,Dusty,0.051,Dusty,0,0,0,1553587152
17483836,1406,URB/REC - Paths and Trails,0,1406,URB/REC - Paths and Trails,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587153
17483836,1406,URB/REC - Paths and Trails,1,414,"Wet, Ground Water Near the Surface (30 - 60cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587154
17483836,1406,URB/REC - Paths and Trails,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1553587155
17483836,1406,URB/REC - Paths and Trails,3,23660,Dust PM10 and PM2.5 Generation,1,0.051,Dusty,0.051,Dusty,0.051,Dusty,0.051,Dusty,0,0,0,1553587156
17483836,1405,URB/REC - Picnic Areas,0,1405,URB/REC - Picnic Areas,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587157
17483836,1405,URB/REC - Picnic Areas,1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1553587158
17483836,1405,URB/REC - Picnic Areas,2,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587159
17483836,1405,URB/REC - Picnic Areas,3,10624,"Percolation & Taxon Modification  to 40""",1,0,Ksat not restrictive,0.215,Slow water movement,0.215,Slow water movement,0.843,Slow water movement,0,0,0,1553587160
17483836,1405,URB/REC - Picnic Areas,4,23660,Dust PM10 and PM2.5 Generation,1,0.051,Dusty,0.051,Dusty,0.051,Dusty,0.051,Dusty,0,0,0,1553587161
17483836,1411,URB/REC - Playgrounds,0,1411,URB/REC - Playgrounds,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587162
17483836,1411,URB/REC - Playgrounds,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587163
17483836,1411,URB/REC - Playgrounds,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1553587164
17483836,1411,URB/REC - Playgrounds,3,10624,"Percolation & Taxon Modification  to 40""",1,0,Ksat not restrictive,0.215,Slow water movement,0.215,Slow water movement,0.843,Slow water movement,0,0,0,1553587165
17483836,1411,URB/REC - Playgrounds,4,23660,Dust PM10 and PM2.5 Generation,1,0.051,Dusty,0.051,Dusty,0.051,Dusty,0.051,Dusty,0,0,0,1553587166
17483836,10954,"WMS - Embankments, Dikes, and Levees",0,10954,"WMS - Embankments, Dikes, and Levees",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587167
17483836,10954,"WMS - Embankments, Dikes, and Levees",1,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1553587168
17483836,10954,"WMS - Embankments, Dikes, and Levees",2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587169
17483836,10954,"WMS - Embankments, Dikes, and Levees",3,23633,Construction Compaction (revised),1,0,Not hard to pack,0.294,Hard to pack,0.294,Hard to pack,0.669,Hard to pack,0,0,0,1553587170
17483836,10954,"WMS - Embankments, Dikes, and Levees",4,23660,Dust PM10 and PM2.5 Generation,1,0.051,Dusty,0.051,Dusty,0.051,Dusty,0.051,Dusty,0,0,0,1553587171
17483836,10887,WMS - Excavated Ponds (Aquifer-fed),0,10887,WMS - Excavated Ponds (Aquifer-fed),0,0.877,Somewhat limited,0.961,Somewhat limited,0.961,Somewhat limited,0.998,Somewhat limited,0,0,0,1553587172
17483836,10887,WMS - Excavated Ponds (Aquifer-fed),1,10888,Percolation Rate (Layers Within an Apparent Water Table),1,0.877,Slow refill,0.961,Slow refill,0.961,Slow refill,0.998,Slow refill,0,0,0,1553587173
17483836,10887,WMS - Excavated Ponds (Aquifer-fed),2,10988,Cutbank Caving and Apparent Water Table,1,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0.1,Unstable excavation walls,0,0,0,1553587174
17483836,23580,"WMS - Irrigation, General",0,23580,"WMS - Irrigation, General",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587175
17483836,23580,"WMS - Irrigation, General",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587176
17483836,23580,"WMS - Irrigation, General",2,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587177
17483836,23580,"WMS - Irrigation, General",3,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.025,Rapid water movement,0.025,Rapid water movement,0.025,Rapid water movement,0.025,Rapid water movement,0,0,0,1553587178
17483836,23576,"WMS - Irrigation, Micro (above ground)",0,23576,"WMS - Irrigation, Micro (above ground)",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587179
17483836,23576,"WMS - Irrigation, Micro (above ground)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587180
17483836,23576,"WMS - Irrigation, Micro (above ground)",2,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587181
17483836,49927,"WMS - Irrigation, Micro (subsurface drip)",0,49927,"WMS - Irrigation, Micro (subsurface drip)",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587182
17483836,49927,"WMS - Irrigation, Micro (subsurface drip)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587183
17483836,49927,"WMS - Irrigation, Micro (subsurface drip)",2,57995,WMS - LEP thickest layer to 100cm or above restriction,1,0.99,Shrink-swell (LEP 3-6),1,Shrink-swell (LEP >6),1,Shrink-swell (LEP >6),1,Shrink-swell (LEP >6),0,0,0,1553587184
17483836,49927,"WMS - Irrigation, Micro (subsurface drip)",3,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587185
17483836,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",0,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587186
17483836,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587187
17483836,23578,"WMS - Irrigation, Sprinkler (close spaced outlet drops)",2,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587188
17483836,23579,"WMS - Irrigation, Sprinkler (general)",0,23579,"WMS - Irrigation, Sprinkler (general)",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587189
17483836,23579,"WMS - Irrigation, Sprinkler (general)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587190
17483836,23579,"WMS - Irrigation, Sprinkler (general)",2,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587191
17483836,23575,"WMS - Irrigation, Surface (graded)",0,23575,"WMS - Irrigation, Surface (graded)",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587192
17483836,23575,"WMS - Irrigation, Surface (graded)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587193
17483836,23575,"WMS - Irrigation, Surface (graded)",2,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587194
17483836,23575,"WMS - Irrigation, Surface (graded)",3,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.025,Rapid water movement,0.025,Rapid water movement,0.025,Rapid water movement,0.025,Rapid water movement,0,0,0,1553587195
17483836,23574,"WMS - Irrigation, Surface (level)",0,23574,"WMS - Irrigation, Surface (level)",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587196
17483836,23574,"WMS - Irrigation, Surface (level)",1,23592,"WMS - Depth to Water Table 60-90cm, in growing season (PAN)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1553587197
17483836,23574,"WMS - Irrigation, Surface (level)",2,23603,WMS - Ponding Duration in Growing Season,1,0,No ponding limitations,0,No ponding limitations,1,Ponding,1,Ponding,0,0,0,1553587198
17483836,23574,"WMS - Irrigation, Surface (level)",3,23613,Ksat Minimum; 0.14 to 1.4um/sec; 0 to 50cm,1,0.025,Rapid water movement,0.025,Rapid water movement,0.025,Rapid water movement,0.025,Rapid water movement,0,0,0,1553587199
17483836,978,WMS - Pond Reservoir Area,0,978,WMS - Pond Reservoir Area,0,0.002,Somewhat limited,0.039,Somewhat limited,0.039,Somewhat limited,0.123,Somewhat limited,0,0,0,1553587200
17483836,978,WMS - Pond Reservoir Area,1,986,"Seepage 50 - 180cm (20-72"")",1,0.002,Seepage,0.039,Seepage,0.039,Seepage,0.123,Seepage,0,0,0,1553587201
17483836,37173,"WMS - Subsurface Water Management, Outflow Quality",0,37173,"WMS - Subsurface Water Management, Outflow Quality",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587202
17483836,37173,"WMS - Subsurface Water Management, Outflow Quality",1,37174,WMS - Pesticide and Nutrient Movement,1,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,1,Pesticide and nutrient movement,0,0,0,1553587203
17483836,37167,"WMS - Subsurface Water Management, System Installation",0,37167,"WMS - Subsurface Water Management, System Installation",0,0.01,Somewhat limited,0.084,Somewhat limited,0.084,Somewhat limited,1,Very limited,0,0,0,1553587204
17483836,37167,"WMS - Subsurface Water Management, System Installation",1,19329,Unstable Excavation Walls,1,0.01,Unstable excavation walls,0.084,Unstable excavation walls,0.084,Unstable excavation walls,1,Unstable excavation walls,0,0,0,1553587205
17483836,37161,"WMS - Subsurface Water Management, System Performance",0,37161,"WMS - Subsurface Water Management, System Performance",0,0.088,Somewhat limited,0.088,Somewhat limited,0.088,Somewhat limited,0.088,Somewhat limited,0,0,0,1553587206
17483836,37161,"WMS - Subsurface Water Management, System Performance",1,37193,"Bulk Density Ratio Maximum, 0-150cm",1,0.088,Dense layer,0.088,Dense layer,0.088,Dense layer,0.088,Dense layer,0,0,0,1553587207
17483836,37179,"WMS - Surface Water Management, System",0,37179,"WMS - Surface Water Management, System",0,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0.5,Somewhat limited,0,0,0,1553587208
17483836,37179,"WMS - Surface Water Management, System",1,37184,Ponding > Occasional Frequency,1,0.5,Ponding,0.5,Ponding,0.5,Ponding,0.5,Ponding,0,0,0,1553587209
17483836,34008,AGR - Pesticide Loss Potential-Leaching,0,34008,AGR - Pesticide Loss Potential-Leaching,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587210
17483836,34008,AGR - Pesticide Loss Potential-Leaching,1,34019,Depth to High Water Table (Leaching),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1553587211
17483836,34027,AGR - Pesticide Loss Potential-Soil Surface Runoff,0,34027,AGR - Pesticide Loss Potential-Soil Surface Runoff,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1553587212
17483836,34027,AGR - Pesticide Loss Potential-Soil Surface Runoff,1,34148,Ponding (Soil Surface Runoff),1,1,Drained artificial,1,Drained artificial,1,Drained artificial,1,Drained artificial,0,0,0,1553587213
17483836,41889,American Wine Grape Varieties Site Desirability (Long),0,41889,American Wine Grape Varieties Site Desirability (Long),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587214
17483836,41889,American Wine Grape Varieties Site Desirability (Long),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587215
17483836,41889,American Wine Grape Varieties Site Desirability (Long),2,41888,American Optimum Average pH to 150cm,1,0.473,Soil reaction,0.531,Soil reaction,0.531,Soil reaction,0.661,Soil reaction,0,0,0,1553587216
17483836,41889,American Wine Grape Varieties Site Desirability (Long),3,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587217
17483836,41889,American Wine Grape Varieties Site Desirability (Long),4,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587218
17483836,41890,American Wine Grape Varieties Site Desirability (Medium),0,41890,American Wine Grape Varieties Site Desirability (Medium),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587219
17483836,41890,American Wine Grape Varieties Site Desirability (Medium),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587220
17483836,41890,American Wine Grape Varieties Site Desirability (Medium),2,41888,American Optimum Average pH to 150cm,1,0.473,Soil reaction,0.531,Soil reaction,0.531,Soil reaction,0.661,Soil reaction,0,0,0,1553587221
17483836,41890,American Wine Grape Varieties Site Desirability (Medium),3,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587222
17483836,41890,American Wine Grape Varieties Site Desirability (Medium),4,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587223
17483836,41890,American Wine Grape Varieties Site Desirability (Medium),5,41886,"Hybrid Frost-Free Days 150-170, 2000-2500 GDD",1,0.95,Growing season length,0.95,Growing season length,0.95,Growing season length,0.95,Growing season length,0,0,0,1553587224
17483836,41891,American Wine Grape Varieties Site Desirability (Short),0,41891,American Wine Grape Varieties Site Desirability (Short),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587225
17483836,41891,American Wine Grape Varieties Site Desirability (Short),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587226
17483836,41891,American Wine Grape Varieties Site Desirability (Short),2,41892,"American Frost-Free Days 130-150, GDD 1500-2000",1,0.5,Growing season length,0.5,Growing season length,0.5,Growing season length,0.5,Growing season length,0,0,0,1553587227
17483836,41891,American Wine Grape Varieties Site Desirability (Short),3,41888,American Optimum Average pH to 150cm,1,0.473,Soil reaction,0.531,Soil reaction,0.531,Soil reaction,0.661,Soil reaction,0,0,0,1553587228
17483836,41891,American Wine Grape Varieties Site Desirability (Short),4,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587229
17483836,41891,American Wine Grape Varieties Site Desirability (Short),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587230
17483836,41887,American Wine Grape Varieties Site Desirability (Very Long),0,41887,American Wine Grape Varieties Site Desirability (Very Long),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587231
17483836,41887,American Wine Grape Varieties Site Desirability (Very Long),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587232
17483836,41887,American Wine Grape Varieties Site Desirability (Very Long),2,41888,American Optimum Average pH to 150cm,1,0.473,Soil reaction,0.531,Soil reaction,0.531,Soil reaction,0.661,Soil reaction,0,0,0,1553587233
17483836,41887,American Wine Grape Varieties Site Desirability (Very Long),3,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587234
17483836,41887,American Wine Grape Varieties Site Desirability (Very Long),4,41882,"Hybrid Frost-Free Days >180, 3000-4000 GDD",1,0.791,Growing season length,0.791,Growing season length,0.791,Growing season length,0.791,Growing season length,0,0,0,1553587235
17483836,41887,American Wine Grape Varieties Site Desirability (Very Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587236
17483836,22118,BLM - Fire Damage Susceptibility,0,22118,BLM - Fire Damage Susceptibility,0,0.99,Moderately susceptible,0.99,Moderately susceptible,0.99,Moderately susceptible,0.99,Moderately susceptible,0,0,0,1553587237
17483836,22118,BLM - Fire Damage Susceptibility,1,26211,GRL-Wind Erosion Subrule (WEG 1-4L),1,0.99,Wind erosion,0.99,Wind erosion,0.99,Wind erosion,0.99,Wind erosion,0,0,0,1553587238
17483836,61472,FOR - Soil Compactibility Risk,0,61472,FOR - Soil Compactibility Risk,0,0.135,Medium,0.135,Medium,0.135,Medium,0.135,Medium,0,0,0,1553587239
17483836,61472,FOR - Soil Compactibility Risk,1,61418,Compaction potential - texture and clay,1,1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",1,"Soil texture, 0-12 inches",0,0,0,1553587240
17483836,61472,FOR - Soil Compactibility Risk,2,61419,Compaction potential - rock fragment volume,1,1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",1,"Rock fragments, 0-12 inches",0,0,0,1553587241
17483836,61472,FOR - Soil Compactibility Risk,3,61420,"Compaction potential - structure rating, 0-30cm",1,1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",1,"Soil structure grade, 0-12 inches",0,0,0,1553587242
17483836,61472,FOR - Soil Compactibility Risk,4,57991,Compaction Risk - Organic Matter Content,1,0.222,"Organic matter content, 0-30 cm",0.222,"Organic matter content, 0-30 cm",0.222,"Organic matter content, 0-30 cm",0.222,"Organic matter content, 0-30 cm",0,0,0,1553587243
17483836,61472,FOR - Soil Compactibility Risk,5,57989,Compaction Risk - Bulk Density Difference,1,0.083,Bulk density-compactibility to 30cm,0.083,Bulk density-compactibility to 30cm,0.083,Bulk density-compactibility to 30cm,0.083,Bulk density-compactibility to 30cm,0,0,0,1553587244
17483836,41881,Hybrid Wine Grape Varieties Site Desirability (Long),0,41881,Hybrid Wine Grape Varieties Site Desirability (Long),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587245
17483836,41881,Hybrid Wine Grape Varieties Site Desirability (Long),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587246
17483836,41881,Hybrid Wine Grape Varieties Site Desirability (Long),2,41880,Hybrids Optimum Average pH to 150cm,1,0.534,Soil reaction,0.6,Soil reaction,0.6,Soil reaction,0.703,Soil reaction,0,0,0,1553587247
17483836,41881,Hybrid Wine Grape Varieties Site Desirability (Long),3,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587248
17483836,41881,Hybrid Wine Grape Varieties Site Desirability (Long),4,41882,"Hybrid Frost-Free Days >180, 3000-4000 GDD",1,0.791,Growing season length,0.791,Growing season length,0.791,Growing season length,0.791,Growing season length,0,0,0,1553587249
17483836,41881,Hybrid Wine Grape Varieties Site Desirability (Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587250
17483836,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),0,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587251
17483836,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587252
17483836,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),2,41880,Hybrids Optimum Average pH to 150cm,1,0.534,Soil reaction,0.6,Soil reaction,0.6,Soil reaction,0.703,Soil reaction,0,0,0,1553587253
17483836,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),3,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587254
17483836,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),4,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587255
17483836,41885,Hybrid Wine Grape Varieties Site Desirability (Short),0,41885,Hybrid Wine Grape Varieties Site Desirability (Short),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587256
17483836,41885,Hybrid Wine Grape Varieties Site Desirability (Short),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587257
17483836,41885,Hybrid Wine Grape Varieties Site Desirability (Short),2,41880,Hybrids Optimum Average pH to 150cm,1,0.534,Soil reaction,0.6,Soil reaction,0.6,Soil reaction,0.703,Soil reaction,0,0,0,1553587258
17483836,41885,Hybrid Wine Grape Varieties Site Desirability (Short),3,41896,American and Hybrid Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587259
17483836,41885,Hybrid Wine Grape Varieties Site Desirability (Short),4,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587260
17483836,41885,Hybrid Wine Grape Varieties Site Desirability (Short),5,41886,"Hybrid Frost-Free Days 150-170, 2000-2500 GDD",1,0.95,Growing season length,0.95,Growing season length,0.95,Growing season length,0.95,Growing season length,0,0,0,1553587261
17483836,41893,Muscadine Wine Grape Site Desirability (Very Long),0,41893,Muscadine Wine Grape Site Desirability (Very Long),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1553587262
17483836,41893,Muscadine Wine Grape Site Desirability (Very Long),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1553587263
17483836,41893,Muscadine Wine Grape Site Desirability (Very Long),2,41894,Muscadine Frost-Free Days (210-240)(5000-6000GDD),1,0,Growing season length,0,Growing season length,0,Growing season length,0,Growing season length,0,0,0,1553587264
17483836,41893,Muscadine Wine Grape Site Desirability (Very Long),3,41880,Hybrids Optimum Average pH to 150cm,1,0.534,Soil reaction,0.6,Soil reaction,0.6,Soil reaction,0.703,Soil reaction,0,0,0,1553587265
17483836,41893,Muscadine Wine Grape Site Desirability (Very Long),4,41895,Muscadine Accessory Features,1,0.573,Site and soil features,0.612,Site and soil features,0.612,Site and soil features,0.703,Site and soil features,0,0,0,1553587266
17483836,41893,Muscadine Wine Grape Site Desirability (Very Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1553587267
17483837,33265,AGR - Grape non-irrigated (MO),0,33265,AGR - Grape non-irrigated (MO),0,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1553587268
17483837,33265,AGR - Grape non-irrigated (MO),1,33267,hort grape ponding,1,0,unsuited - Ponding,0,unsuited - Ponding,0,unsuited - Ponding,0,unsuited - Ponding,0,0,0,1553587269
17483837,33265,AGR - Grape non-irrigated (MO),2,33255,hort grape wet layer,1,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0,0,0,1553587270
17483837,33265,AGR - Grape non-irrigated (MO),3,33256,hort grape awc,1,0.684,moderately suited - AWC,0.684,moderately suited - AWC,0.684,moderately suited - AWC,0.684,moderately suited - AWC,0,0,0,1553587271
17483837,33265,AGR - Grape non-irrigated (MO),4,33253,hort grape texture,1,0.756,well suited - Texture,0.756,well suited - Texture,0.756,well suited - Texture,0.756,well suited - Texture,0,0,0,1553587272
17483837,33265,AGR - Grape non-irrigated (MO),5,33252,hort grape pH,1,0.917,well suited - pH,0.917,well suited - pH,0.917,well suited - pH,0.917,well suited - pH,0,0,0,1553587273
17483837,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),0,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),0,1,Very Poorly Suited,1,Very Poorly Suited,1,Very Poorly Suited,1,Very Poorly Suited,0,0,0,1553587274
